datetime;aqi;co;no;no2;o3;so2;pm2_5;pm10;nh3;next_aqi;temperature;wind_speed;humidity
2020-12-04 14:00:00;1;205.28;0.31;1.46;74.39;5.25;1.39;2.35;0.27;1.0;16.5;22.8;55
2020-12-04 15:00:00;1;213.62;0.31;2.04;68.67;5.36;1.62;2.5;0.3;1.0;16.4;20.3;56
2020-12-04 16:00:00;1;220.3;0.17;2.79;65.8;5.6;1.8;2.56;0.31;1.0;15.9;19.7;59
2020-12-04 17:00:00;1;236.99;0.02;4.88;61.51;6.5;2.3;3.08;0.38;1.0;15.0;18.7;63
2020-12-04 18:00:00;1;267.03;0.0;7.2;55.79;7.75;3.25;4.25;0.51;1.0;13.6;15.9;68
2020-12-04 19:00:00;1;293.73;0.0;8.4;53.64;8.94;4.19;5.46;0.61;1.0;13.3;13.1;69
2020-12-04 20:00:00;1;310.42;0.0;8.74;55.79;11.09;4.81;6.35;0.69;1.0;13.1;9.7;68
2020-12-04 21:00:00;1;307.08;0.0;7.28;60.8;10.85;4.98;7.13;0.67;1.0;12.7;10.3;68
2020-12-04 22:00:00;1;293.73;0.0;5.48;67.23;8.82;5.28;9.21;0.63;1.0;12.7;12.0;67
2020-12-04 23:00:00;1;277.04;0.0;4.28;72.96;7.33;5.35;10.34;0.54;1.0;12.6;12.0;68
2020-12-05 00:00:00;1;257.02;0.0;3.3;75.1;7.57;4.93;9.62;0.43;1.0;12.2;10.5;68
2020-12-05 01:00:00;1;240.33;0.0;2.29;77.25;8.23;4.46;8.79;0.33;1.0;11.9;10.0;69
2020-12-05 02:00:00;1;230.31;0.0;1.78;77.96;8.35;4.29;8.41;0.24;1.0;12.1;9.7;70
2020-12-05 03:00:00;1;230.31;0.0;1.67;78.68;8.7;4.76;9.32;0.19;2.0;12.2;9.8;71
2020-12-05 04:00:00;2;230.31;0.0;1.67;80.11;9.54;5.86;11.52;0.14;2.0;12.3;11.1;74
2020-12-05 05:00:00;2;230.31;0.0;1.8;82.25;11.21;7.34;14.29;0.07;2.0;12.2;11.7;76
2020-12-05 06:00:00;2;233.65;0.0;2.25;82.97;13.23;8.88;16.9;0.0;2.0;12.5;11.0;74
2020-12-05 07:00:00;2;250.34;0.0;3.43;82.25;14.9;9.31;16.94;0.01;2.0;12.6;10.0;74
2020-12-05 08:00:00;2;257.02;0.03;4.37;82.97;18.84;8.09;14.06;0.11;2.0;12.5;10.6;74
2020-12-05 09:00:00;2;253.68;0.26;4.11;83.69;24.08;7.22;12.05;0.1;2.0;13.3;9.2;75
2020-12-05 10:00:00;2;240.33;0.39;2.96;85.83;29.33;7.42;12.51;0.01;2.0;15.2;9.7;73
2020-12-05 11:00:00;2;240.33;0.45;2.7;85.83;33.85;8.63;14.92;0.0;2.0;17.1;7.7;65
2020-12-05 12:00:00;2;243.66;0.49;2.96;83.69;41.49;10.07;17.42;0.0;2.0;18.9;4.3;62
2020-12-05 13:00:00;2;226.97;0.36;2.68;85.12;43.39;11.64;21.51;0.0;2.0;19.5;14.8;58
2020-12-05 14:00:00;2;220.3;0.27;2.91;84.4;42.44;12.74;23.85;0.0;2.0;18.8;16.1;68
2020-12-05 15:00:00;2;220.3;0.18;3.47;81.54;46.73;11.87;22.11;0.0;2.0;18.7;18.5;68
2020-12-05 16:00:00;2;223.64;0.05;3.86;80.11;46.25;11.37;21.45;0.0;2.0;18.1;18.6;73
2020-12-05 17:00:00;2;226.97;0.0;3.94;78.68;44.82;11.24;21.09;0.0;2.0;17.3;15.0;77
2020-12-05 18:00:00;2;230.31;0.0;3.9;77.96;45.3;11.78;21.03;0.0;2.0;16.7;21.3;82
2020-12-05 19:00:00;2;236.99;0.0;3.86;77.96;45.3;12.78;22.41;0.0;2.0;16.8;21.9;84
2020-12-05 20:00:00;2;240.33;0.0;3.68;77.96;45.3;14.06;24.79;0.0;2.0;17.4;20.3;82
2020-12-05 21:00:00;2;236.99;0.0;3.51;77.25;44.35;16.66;31.14;0.0;3.0;17.4;22.0;83
2020-12-05 22:00:00;3;233.65;0.0;3.47;77.25;42.92;20.75;39.58;0.0;4.0;17.2;17.8;84
2020-12-05 23:00:00;4;223.64;0.0;3.09;77.25;40.53;25.16;46.84;0.0;4.0;17.5;15.4;84
2020-12-06 00:00:00;4;206.95;0.0;2.12;76.53;38.15;27.86;51.82;0.0;4.0;17.3;16.7;86
2020-12-06 01:00:00;4;200.27;0.0;1.65;75.1;36.72;29.07;54.07;0.0;4.0;17.2;18.6;87
2020-12-06 02:00:00;4;196.93;0.0;1.41;75.1;35.29;27.42;51.45;0.0;3.0;17.6;21.4;83
2020-12-06 03:00:00;3;198.6;0.0;1.33;75.82;34.81;24.36;45.88;0.0;3.0;17.7;22.6;84
2020-12-06 04:00:00;3;201.94;0.0;1.31;75.82;33.38;22.21;42.45;0.0;3.0;17.6;25.6;84
2020-12-06 05:00:00;3;205.28;0.0;1.29;75.1;31.47;19.79;37.02;0.0;2.0;17.4;28.6;84
2020-12-06 06:00:00;2;208.62;0.0;1.39;75.1;30.52;18.35;32.4;0.0;2.0;17.6;30.0;85
2020-12-06 07:00:00;2;216.96;0.0;2.12;75.1;30.28;18.17;30.73;0.0;2.0;17.5;31.4;85
2020-12-06 08:00:00;2;240.33;0.0;3.86;70.81;30.52;18.95;30.32;0.01;2.0;17.8;28.2;84
2020-12-06 09:00:00;2;267.03;0.05;5.66;61.51;30.99;17.7;26.44;0.06;2.0;17.6;24.8;84
2020-12-06 10:00:00;2;293.73;0.19;6.6;52.21;28.85;17.45;24.32;0.12;2.0;16.4;19.6;91
2020-12-06 11:00:00;2;290.39;0.39;5.44;50.07;16.93;17.25;22.3;0.15;2.0;17.2;3.6;88
2020-12-06 12:00:00;2;253.68;0.37;2.96;54.36;7.45;10.61;12.69;0.16;1.0;16.4;15.9;84
2020-12-06 13:00:00;1;226.97;0.21;1.39;62.23;4.11;3.26;4.43;0.14;1.0;16.5;22.9;74
2020-12-06 14:00:00;1;210.29;0.1;0.73;76.53;2.41;1.01;1.62;0.09;2.0;16.4;27.8;69
2020-12-06 15:00:00;2;203.61;0.1;0.84;82.97;2.59;0.52;0.6;0.12;1.0;16.4;29.0;57
2020-12-06 16:00:00;1;203.61;0.08;1.14;74.39;2.89;0.64;0.75;0.14;1.0;15.3;30.8;61
2020-12-06 17:00:00;1;208.62;0.01;1.89;63.66;3.55;1.05;1.39;0.18;1.0;14.4;30.0;61
2020-12-06 18:00:00;1;216.96;0.0;2.79;55.79;3.76;1.61;2.3;0.25;1.0;13.1;25.2;64
2020-12-06 19:00:00;1;223.64;0.0;3.56;52.93;3.82;2.07;3.18;0.3;1.0;12.3;22.6;67
2020-12-06 20:00:00;1;236.99;0.0;4.8;49.35;4.53;2.57;3.86;0.37;1.0;11.6;21.8;71
2020-12-06 21:00:00;1;247.0;0.0;5.57;45.78;5.01;2.9;4.19;0.42;1.0;10.9;21.8;73
2020-12-06 22:00:00;1;253.68;0.01;5.74;43.63;5.31;2.97;4.17;0.46;1.0;10.5;23.8;74
2020-12-06 23:00:00;1;247.0;0.0;5.14;42.56;5.31;2.72;3.74;0.43;1.0;10.3;22.2;75
2020-12-07 00:00:00;1;230.31;0.0;3.43;44.7;5.25;2.06;2.86;0.29;1.0;10.3;19.2;74
2020-12-07 01:00:00;1;220.3;0.0;2.27;49.35;5.19;1.53;2.12;0.21;1.0;9.9;22.9;76
2020-12-07 02:00:00;1;211.95;0.0;1.52;54.36;4.65;1.09;1.52;0.14;1.0;11.1;20.5;67
2020-12-07 03:00:00;1;211.95;0.0;1.52;53.64;5.01;1.01;1.39;0.15;1.0;10.7;19.3;68
2020-12-07 04:00:00;1;211.95;0.0;1.54;52.93;5.48;0.97;1.31;0.16;1.0;10.5;17.7;69
2020-12-07 05:00:00;1;210.29;0.0;1.5;52.21;5.84;0.91;1.19;0.16;1.0;10.2;16.8;70
2020-12-07 06:00:00;1;210.29;0.0;1.56;50.78;5.54;0.87;1.1;0.17;1.0;10.3;16.8;71
2020-12-07 07:00:00;1;220.3;0.0;2.36;50.07;5.19;1.04;1.25;0.22;1.0;10.3;15.4;74
2020-12-07 08:00:00;1;220.3;0.03;2.7;51.5;5.13;1.19;1.49;0.24;1.0;10.4;15.2;74
2020-12-07 09:00:00;1;220.3;0.25;2.38;53.64;4.89;1.33;1.87;0.27;1.0;11.2;17.3;73
2020-12-07 10:00:00;1;216.96;0.44;1.86;55.08;4.47;1.36;2.17;0.25;1.0;12.8;19.0;69
2020-12-07 11:00:00;1;211.95;0.48;1.59;56.51;3.64;1.2;2.08;0.18;1.0;13.9;23.4;65
2020-12-07 12:00:00;1;210.29;0.52;1.61;56.51;3.82;1.24;2.09;0.18;1.0;14.6;25.3;62
2020-12-07 13:00:00;1;206.95;0.52;1.69;56.51;4.05;1.43;2.33;0.18;1.0;15.6;24.2;57
2020-12-07 14:00:00;1;205.28;0.46;1.78;57.22;3.87;1.6;2.53;0.19;1.0;15.6;26.2;54
2020-12-07 15:00:00;1;206.95;0.37;2.08;57.22;4.29;1.71;2.59;0.21;1.0;15.6;26.5;52
2020-12-07 16:00:00;1;210.29;0.19;2.68;55.79;4.71;1.7;2.5;0.24;1.0;15.1;23.1;55
2020-12-07 17:00:00;1;220.3;0.02;4.33;51.5;5.78;1.89;2.66;0.33;1.0;14.2;20.1;60
2020-12-07 18:00:00;1;236.99;0.0;5.91;45.78;6.02;2.35;3.16;0.44;1.0;12.9;18.4;66
2020-12-07 19:00:00;1;250.34;0.01;6.86;42.56;5.84;2.78;3.62;0.49;1.0;12.3;18.1;70
2020-12-07 20:00:00;1;263.69;0.01;7.63;40.41;6.5;3.23;4.1;0.5;1.0;11.9;19.1;72
2020-12-07 21:00:00;1;270.37;0.01;7.54;40.05;7.15;3.49;4.41;0.48;1.0;11.8;18.7;72
2020-12-07 22:00:00;1;273.71;0.01;7.11;42.2;7.75;3.61;4.62;0.43;1.0;11.5;18.0;72
2020-12-07 23:00:00;1;263.69;0.0;5.91;47.21;7.87;3.35;4.43;0.33;1.0;11.5;18.0;71
2020-12-08 00:00:00;1;240.33;0.0;3.77;55.08;7.63;2.63;3.72;0.19;1.0;11.5;16.2;70
2020-12-08 01:00:00;1;223.64;0.0;2.46;61.51;7.39;2.09;3.13;0.14;1.0;11.4;15.9;70
2020-12-08 02:00:00;1;220.3;0.0;1.91;64.37;6.86;2.05;3.11;0.15;1.0;11.6;15.8;71
2020-12-08 03:00:00;1;220.3;0.0;1.76;65.8;6.8;2.28;3.48;0.17;1.0;11.0;13.8;75
2020-12-08 04:00:00;1;216.96;0.0;1.56;67.23;6.8;2.37;3.73;0.17;1.0;10.6;12.8;75
2020-12-08 05:00:00;1;213.62;0.0;1.48;68.67;6.91;2.44;4.06;0.17;1.0;10.4;13.5;74
2020-12-08 06:00:00;1;216.96;0.0;1.74;69.38;6.86;3.13;6.37;0.19;1.0;10.4;11.2;74
2020-12-08 07:00:00;1;240.33;0.0;3.3;67.95;6.91;5.68;15.64;0.31;2.0;10.4;12.0;75
2020-12-08 08:00:00;2;260.35;0.01;5.18;67.23;7.87;8.6;27.47;0.47;2.0;10.7;13.0;74
2020-12-08 09:00:00;2;257.02;0.1;5.01;72.24;7.87;9.69;32.96;0.56;2.0;11.6;13.7;73
2020-12-08 10:00:00;2;233.65;0.11;3.64;81.54;6.86;9.43;32.91;0.52;2.0;13.4;14.9;70
2020-12-08 11:00:00;2;201.94;0.08;1.65;87.98;4.53;7.53;26.73;0.29;2.0;14.4;13.5;65
2020-12-08 12:00:00;2;203.61;0.15;1.69;82.25;4.59;6.7;22.34;0.34;1.0;14.7;12.6;63
2020-12-08 13:00:00;1;201.94;0.18;1.56;79.39;4.53;6.19;19.24;0.32;1.0;15.9;13.7;62
2020-12-08 14:00:00;1;198.6;0.17;1.46;77.25;4.05;6.75;19.08;0.25;2.0;17.1;25.0;56
2020-12-08 15:00:00;2;200.27;0.17;1.67;72.96;4.05;8.25;21.3;0.2;2.0;16.6;17.1;62
2020-12-08 16:00:00;2;203.61;0.1;2.06;69.38;4.05;9.88;24.0;0.17;2.0;16.4;16.3;66
2020-12-08 17:00:00;2;208.62;0.01;2.66;67.23;4.23;13.12;32.18;0.18;3.0;15.4;16.7;72
2020-12-08 18:00:00;3;213.62;0.0;3.0;67.23;4.29;16.58;40.73;0.19;3.0;14.0;15.6;80
2020-12-08 19:00:00;3;220.3;0.0;3.0;67.95;4.35;20.06;49.14;0.19;4.0;13.2;15.1;86
2020-12-08 20:00:00;4;223.64;0.0;2.96;69.38;4.83;23.74;57.04;0.17;4.0;13.3;17.5;88
2020-12-08 21:00:00;4;226.97;0.0;2.68;69.38;4.89;27.88;65.27;0.14;4.0;13.1;16.9;87
2020-12-08 22:00:00;4;223.64;0.0;2.44;70.1;4.71;32.91;75.72;0.13;4.0;12.9;15.2;85
2020-12-08 23:00:00;4;220.3;0.0;2.08;70.1;4.59;41.05;94.44;0.12;5.0;13.1;15.5;82
2020-12-09 00:00:00;5;210.29;0.0;1.48;69.38;4.71;52.27;122.36;0.09;5.0;13.0;15.3;81
2020-12-09 01:00:00;5;205.28;0.0;1.21;69.38;4.89;61.42;144.32;0.09;5.0;12.8;13.1;81
2020-12-09 02:00:00;5;203.61;0.0;1.08;68.67;4.77;64.52;153.8;0.1;5.0;12.4;19.3;82
2020-12-09 03:00:00;5;201.94;0.0;1.03;67.95;4.77;62.07;149.41;0.11;5.0;12.1;17.3;82
2020-12-09 04:00:00;5;201.94;0.0;1.02;67.95;4.89;54.77;128.88;0.11;4.0;11.8;16.6;83
2020-12-09 05:00:00;4;205.28;0.0;1.09;68.67;4.95;42.56;88.55;0.09;4.0;11.7;14.1;82
2020-12-09 06:00:00;4;208.62;0.0;1.29;68.67;4.71;27.41;47.21;0.08;2.0;12.0;15.4;78
2020-12-09 07:00:00;2;220.3;0.0;2.1;67.95;4.53;14.82;21.47;0.11;1.0;12.0;14.9;77
2020-12-09 08:00:00;1;226.97;0.01;2.79;67.95;4.77;6.98;8.67;0.13;1.0;12.0;17.8;78
2020-12-09 09:00:00;1;223.64;0.1;2.66;67.23;4.11;3.2;3.62;0.14;1.0;12.5;20.6;79
2020-12-09 10:00:00;1;220.3;0.23;2.14;66.52;3.55;1.72;1.87;0.12;1.0;13.3;21.2;79
2020-12-09 11:00:00;1;216.96;0.27;1.61;67.23;2.92;1.43;1.59;0.1;1.0;14.1;28.0;72
2020-12-09 12:00:00;1;213.62;0.31;1.59;67.23;2.86;1.57;1.84;0.11;1.0;14.9;28.9;64
2020-12-09 13:00:00;1;210.29;0.38;1.76;64.37;2.8;1.31;1.68;0.11;1.0;15.3;29.7;61
2020-12-09 14:00:00;1;208.62;0.27;1.31;62.23;2.35;0.94;1.23;0.12;1.0;15.2;27.6;59
2020-12-09 15:00:00;1;205.28;0.19;1.15;60.8;2.44;0.71;0.88;0.14;1.0;15.2;29.5;58
2020-12-09 16:00:00;1;208.62;0.13;1.56;56.51;2.74;0.68;0.81;0.18;1.0;14.7;28.8;59
2020-12-09 17:00:00;1;223.64;0.02;2.87;48.64;3.4;0.93;1.08;0.25;1.0;13.8;26.5;63
2020-12-09 18:00:00;1;240.33;0.01;4.5;41.13;3.87;1.42;1.62;0.36;1.0;12.5;24.7;69
2020-12-09 19:00:00;1;260.35;0.01;5.74;37.19;4.17;1.92;2.2;0.41;1.0;11.8;23.8;69
2020-12-09 20:00:00;1;273.71;0.01;6.51;37.19;4.95;2.35;2.72;0.44;1.0;11.4;20.6;70
2020-12-09 21:00:00;1;273.71;0.01;6.0;41.13;5.13;2.41;2.91;0.44;1.0;11.1;19.6;69
2020-12-09 22:00:00;1;270.37;0.0;5.44;46.49;5.13;2.44;3.1;0.44;1.0;10.5;17.2;71
2020-12-09 23:00:00;1;263.69;0.0;4.8;50.78;5.07;2.39;3.24;0.42;1.0;10.1;18.3;72
2020-12-10 00:00:00;1;250.34;0.0;3.73;54.36;5.66;2.16;3.23;0.36;1.0;9.9;18.6;71
2020-12-10 01:00:00;1;240.33;0.0;2.96;57.94;6.5;2.02;3.45;0.34;1.0;9.6;18.7;72
2020-12-10 02:00:00;1;240.33;0.0;2.79;58.65;6.91;2.07;4.04;0.36;1.0;9.4;21.0;72
2020-12-10 03:00:00;1;240.33;0.0;2.87;57.94;7.51;2.18;4.65;0.4;1.0;9.3;20.0;72
2020-12-10 04:00:00;1;243.66;0.0;2.91;56.51;8.35;2.29;5.16;0.44;1.0;9.1;19.6;71
2020-12-10 05:00:00;1;243.66;0.0;3.0;55.79;9.18;2.4;5.53;0.46;1.0;8.7;19.2;73
2020-12-10 06:00:00;1;247.0;0.0;3.21;54.36;8.58;2.51;5.73;0.5;1.0;8.5;20.4;75
2020-12-10 07:00:00;1;267.03;0.0;5.1;52.21;7.57;3.03;6.14;0.69;1.0;8.5;22.1;74
2020-12-10 08:00:00;1;283.72;0.05;6.77;51.5;7.51;3.35;6.03;0.81;1.0;8.7;21.1;70
2020-12-10 09:00:00;1;283.72;0.54;5.91;52.93;6.8;3.25;5.28;0.75;1.0;9.1;21.9;70
2020-12-10 10:00:00;1;263.69;0.83;3.77;57.94;5.78;2.76;4.16;0.59;1.0;10.8;22.7;69
2020-12-10 11:00:00;1;226.97;0.35;1.33;63.66;3.73;1.62;2.58;0.25;1.0;12.2;23.6;66
2020-12-10 12:00:00;1;226.97;0.28;0.98;60.8;3.49;1.62;2.46;0.21;1.0;13.5;25.9;63
2020-12-10 13:00:00;1;226.97;0.23;0.86;60.08;3.43;1.53;2.25;0.2;1.0;14.7;26.3;54
2020-12-10 14:00:00;1;223.64;0.2;0.9;60.8;3.07;1.51;2.19;0.19;1.0;14.9;25.2;50
2020-12-10 15:00:00;1;223.64;0.2;1.15;60.08;3.22;1.7;2.35;0.21;1.0;15.0;25.6;49
2020-12-10 16:00:00;1;223.64;0.12;1.61;57.94;3.4;1.79;2.3;0.22;1.0;14.4;26.2;54
2020-12-10 17:00:00;1;236.99;0.02;3.26;53.64;4.23;2.08;2.51;0.31;1.0;12.9;23.3;66
2020-12-10 18:00:00;1;253.68;0.0;5.06;47.92;4.89;2.72;3.15;0.41;1.0;11.9;20.3;73
2020-12-10 19:00:00;1;277.04;0.01;6.43;44.35;5.42;3.42;3.88;0.46;1.0;11.3;18.6;76
2020-12-10 20:00:00;1;287.06;0.01;7.28;43.99;6.56;3.89;4.38;0.46;1.0;11.4;17.5;77
2020-12-10 21:00:00;1;283.72;0.0;6.51;47.21;6.97;3.86;4.36;0.4;1.0;11.2;17.0;78
2020-12-10 22:00:00;1;270.37;0.0;5.36;52.93;6.97;3.48;3.96;0.32;1.0;11.0;16.9;76
2020-12-10 23:00:00;1;253.68;0.0;3.86;59.37;6.8;2.68;3.02;0.19;1.0;11.2;17.0;73
2020-12-11 00:00:00;1;247.0;0.0;3.21;60.08;7.45;2.41;2.67;0.12;1.0;11.4;15.8;74
2020-12-11 01:00:00;1;240.33;0.0;2.79;60.08;8.35;2.35;2.6;0.1;1.0;11.3;14.8;75
2020-12-11 02:00:00;1;240.33;0.0;2.42;61.51;8.7;2.5;2.78;0.08;1.0;10.6;12.6;81
2020-12-11 03:00:00;1;233.65;0.0;1.97;64.37;8.35;2.45;2.78;0.07;1.0;10.3;11.5;84
2020-12-11 04:00:00;1;226.97;0.0;1.59;68.67;7.87;2.5;3.15;0.06;1.0;10.4;11.9;84
2020-12-11 05:00:00;1;216.96;0.0;1.29;74.39;7.09;3.24;4.83;0.07;1.0;10.7;10.2;84
2020-12-11 06:00:00;1;216.96;0.0;1.32;78.68;6.26;3.9;6.01;0.08;1.0;10.6;9.9;83
2020-12-11 07:00:00;1;226.97;0.0;2.29;78.68;5.66;4.29;6.19;0.14;1.0;10.3;10.2;85
2020-12-11 08:00:00;1;236.99;0.01;3.47;75.82;6.26;4.18;5.61;0.21;1.0;10.3;11.8;84
2020-12-11 09:00:00;1;236.99;0.16;3.3;72.96;6.32;3.53;4.57;0.24;1.0;11.0;14.7;82
2020-12-11 10:00:00;1;226.97;0.36;2.29;71.53;6.02;2.76;3.57;0.24;1.0;11.9;15.8;82
2020-12-11 11:00:00;1;213.62;0.33;1.41;70.1;4.47;1.88;2.55;0.16;1.0;13.6;18.7;78
2020-12-11 12:00:00;1;210.29;0.32;1.36;67.95;4.47;1.8;2.44;0.18;1.0;14.8;20.4;70
2020-12-11 13:00:00;1;208.62;0.27;1.3;66.52;4.77;1.62;2.23;0.19;1.0;15.6;20.3;67
2020-12-11 14:00:00;1;205.28;0.2;1.18;67.23;4.47;1.34;1.87;0.19;1.0;16.1;18.2;64
2020-12-11 15:00:00;1;206.95;0.17;1.32;65.8;4.71;1.29;1.77;0.22;1.0;16.6;21.0;57
2020-12-11 16:00:00;1;211.95;0.11;1.8;60.08;5.19;1.4;1.89;0.28;1.0;16.3;22.4;57
2020-12-11 17:00:00;1;230.31;0.01;3.6;53.64;6.74;1.75;2.2;0.38;1.0;15.5;23.3;61
2020-12-11 18:00:00;1;247.0;0.0;5.57;47.92;7.75;2.2;2.58;0.5;1.0;14.2;21.3;67
2020-12-11 19:00:00;1;260.35;0.0;6.68;47.21;8.23;2.52;2.82;0.59;1.0;13.2;18.0;68
2020-12-11 20:00:00;1;273.71;0.0;7.11;48.64;9.54;2.71;2.96;0.64;1.0;12.8;15.9;66
2020-12-11 21:00:00;1;277.04;0.0;6.26;52.21;9.78;2.64;2.89;0.61;1.0;12.5;18.5;66
2020-12-11 22:00:00;1;273.71;0.0;5.57;53.64;9.18;2.61;2.89;0.57;1.0;12.2;18.4;69
2020-12-11 23:00:00;1;267.03;0.0;5.18;52.93;8.7;2.64;2.96;0.53;1.0;11.8;16.5;73
2020-12-12 00:00:00;1;253.68;0.0;4.2;52.21;9.42;2.46;2.82;0.42;1.0;11.4;16.3;75
2020-12-12 01:00:00;1;240.33;0.0;3.04;53.64;10.85;2.27;2.69;0.33;1.0;11.1;16.4;75
2020-12-12 02:00:00;1;233.65;0.0;2.57;53.64;11.44;2.31;2.79;0.3;1.0;10.8;18.1;75
2020-12-12 03:00:00;1;236.99;0.0;2.64;52.21;11.56;2.48;3.01;0.32;1.0;10.7;13.0;74
2020-12-12 04:00:00;1;240.33;0.0;2.79;49.35;11.92;2.62;3.18;0.36;1.0;10.1;11.7;77
2020-12-12 05:00:00;1;267.03;0.01;4.63;40.05;9.78;3.38;3.96;0.56;1.0;9.8;11.5;77
2020-12-12 06:00:00;1;307.08;0.03;7.8;29.33;9.3;4.59;5.23;0.77;1.0;9.7;8.6;74
2020-12-12 07:00:00;1;413.9;0.44;16.45;16.27;10.49;7.62;8.38;1.3;2.0;8.9;4.2;80
2020-12-12 08:00:00;2;620.84;5.98;26.73;3.84;13.35;13.65;14.62;1.93;2.0;10.3;0.5;68
2020-12-12 09:00:00;2;787.74;19.0;20.74;6.44;13.35;18.88;20.01;1.82;2.0;10.0;0.5;78
2020-12-12 10:00:00;2;794.41;21.01;15.77;10.37;12.76;19.7;20.84;1.33;1.0;11.3;2.6;74
2020-12-12 11:00:00;1;270.37;0.92;3.47;62.23;25.27;3.98;4.41;0.07;1.0;12.6;3.0;72
2020-12-12 12:00:00;1;243.66;0.55;2.27;65.8;21.94;3.42;3.72;0.06;1.0;13.7;3.4;66
2020-12-12 13:00:00;1;230.31;0.4;1.93;66.52;20.03;3.14;3.39;0.08;1.0;14.4;2.2;58
2020-12-12 14:00:00;1;243.66;0.57;3.56;60.08;15.5;3.08;3.32;0.31;1.0;16.4;8.2;60
2020-12-12 15:00:00;1;287.06;0.69;7.71;50.78;14.54;3.96;4.25;0.56;1.0;16.6;8.9;59
2020-12-12 16:00:00;1;330.45;0.25;12.68;42.92;17.41;5.26;5.62;0.67;1.0;16.5;5.1;59
2020-12-12 17:00:00;1;373.84;0.02;17.14;37.55;25.75;7.07;7.5;0.67;1.0;15.3;4.4;72
2020-12-12 18:00:00;1;410.56;0.03;20.39;33.26;34.33;9.19;9.65;0.55;2.0;14.6;2.2;72
2020-12-12 19:00:00;2;417.23;0.02;20.05;34.33;41.49;10.69;11.16;0.38;2.0;12.3;4.6;89
2020-12-12 20:00:00;2;540.73;0.26;28.1;23.25;38.15;16.18;16.8;0.64;4.0;12.4;5.1;88
2020-12-12 21:00:00;4;714.3;1.43;37.36;7.87;37.67;25.46;26.3;0.68;4.0;12.5;0.0;88
2020-12-12 22:00:00;4;801.09;3.58;37.36;2.77;42.92;33.9;34.91;0.57;4.0;12.0;8.9;94
2020-12-12 23:00:00;4;827.79;6.2;33.59;0.94;47.68;39.96;40.99;0.58;4.0;12.2;8.2;89
2020-12-13 00:00:00;4;781.06;5.92;29.82;0.87;56.27;41.99;42.91;0.34;4.0;11.7;3.6;90
2020-12-13 01:00:00;4;687.6;3.13;27.76;1.97;72.48;41.14;41.93;0.14;4.0;11.8;5.4;91
2020-12-13 02:00:00;4;620.84;1.5;26.05;2.91;82.97;40.73;41.42;0.1;4.0;11.5;6.8;89
2020-12-13 03:00:00;4;594.14;1.41;22.62;2.59;68.67;41.38;42.02;0.05;4.0;11.2;4.8;91
2020-12-13 04:00:00;4;574.11;1.19;19.36;3.93;48.64;42.99;43.5;0.0;4.0;11.4;1.8;87
2020-12-13 05:00:00;4;494.0;0.27;15.77;10.37;43.87;41.82;42.19;0.0;4.0;11.4;2.3;83
2020-12-13 06:00:00;4;473.98;0.47;15.94;8.67;37.19;38.76;39.16;0.0;4.0;11.4;0.8;77
2020-12-13 07:00:00;4;514.03;2.1;20.91;4.65;40.53;36.11;36.61;0.27;4.0;11.3;2.5;74
2020-12-13 08:00:00;4;640.87;8.94;25.36;1.43;45.78;35.52;36.17;1.69;4.0;10.1;3.5;81
2020-12-13 09:00:00;4;774.38;20.34;19.71;4.78;30.52;35.51;36.3;1.46;4.0;10.8;1.8;84
2020-12-13 10:00:00;4;807.76;23.92;15.42;8.23;19.55;32.1;32.94;0.79;1.0;11.7;1.8;81
2020-12-13 11:00:00;1;270.37;1.2;4.03;51.5;47.68;6.6;6.78;0.0;1.0;12.9;4.3;74
2020-12-13 12:00:00;1;260.35;0.77;3.34;53.64;61.99;7.55;7.71;0.0;2.0;13.9;4.8;66
2020-12-13 13:00:00;2;263.69;0.52;3.64;54.36;88.69;10.9;11.07;0.0;2.0;14.6;4.4;62
2020-12-13 14:00:00;2;270.37;0.42;3.98;52.93;97.28;12.45;12.64;0.0;2.0;14.3;1.6;59
2020-12-13 15:00:00;2;280.38;0.45;4.58;50.07;86.78;12.39;12.61;0.0;2.0;14.5;2.9;57
2020-12-13 16:00:00;2;293.73;0.28;5.57;47.21;73.43;11.76;11.98;0.0;2.0;13.9;6.1;63
2020-12-13 17:00:00;2;353.81;0.07;11.82;33.98;45.3;12.38;12.67;0.0;2.0;13.1;4.0;71
2020-12-13 18:00:00;2;433.92;0.23;19.88;19.49;24.08;13.83;14.19;0.15;2.0;11.5;2.1;77
2020-12-13 19:00:00;2;500.68;0.52;23.99;13.77;16.21;14.6;15.02;0.55;2.0;10.9;7.1;75
2020-12-13 20:00:00;2;567.44;0.71;26.73;11.62;13.71;15.35;15.85;0.89;2.0;9.5;5.7;83
2020-12-13 21:00:00;2;594.14;0.59;26.05;11.98;12.76;14.95;15.57;0.92;2.0;10.9;2.8;74
2020-12-13 22:00:00;2;574.11;0.46;22.62;13.23;12.04;13.17;13.94;0.83;2.0;11.0;0.8;74
2020-12-13 23:00:00;2;527.38;0.3;18.85;14.66;10.97;10.69;11.54;0.64;1.0;11.0;3.0;73
2020-12-14 00:00:00;1;453.95;0.1;13.88;17.88;9.89;7.46;8.26;0.34;1.0;10.9;2.5;73
2020-12-14 01:00:00;1;407.22;0.06;10.37;20.74;9.42;5.26;5.99;0.26;1.0;11.1;1.8;72
